sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
115,0.3151418311672473,0.002887022341929018,0.030959865476479234
116,0.3156381405774207,0.002968779833252988,0.03197473735632926
117,0.3167340273479947,0.0028403969052181255,0.030723590053299544
118,0.32061110110261426,0.0026989653109436257,0.029318267726144542
119,0.31923012870613776,0.0027650639506551487,0.03016328661625431
120,0.3172914793308136,0.002493219954856315,0.027311856201936314
121,0.3176378624357426,0.002902479463457634,0.031927274098033975
122,0.3193028910331993,0.0030895423350745647,0.0341251104687823
123,0.3184747649536378,0.002821780812560271,0.03129506311478532
124,0.3175805841733484,0.0028669575680277787,0.03192508835402179
125,0.3159322846063822,0.0030902900647970257,0.0345504932753919
126,0.318918566621195,0.0030506718444499974,0.034243706524228854
127,0.3158785133559575,0.0032133748433799607,0.03621289537273335
128,0.3167944428408246,0.0033062631042539152,0.03740609698247726
129,0.3177432246904608,0.0029815714491574987,0.03386414197244067
130,0.3174014420283252,0.003210198451998907,0.036601893846604484
131,0.3146218549061633,0.002848201057734308,0.032599151120106286
132,0.31309073578855695,0.0030580925491216215,0.03513480845468066
133,0.31588751718312824,0.0024722767730964387,0.028511686637085407
134,0.31480298556211206,0.002649991373540521,0.030675867933906118
135,0.3146501060777441,0.002525317832600715,0.029341541728629534
136,0.3125334736472907,0.0025167199860030376,0.0293497463423589
137,0.31574845493027665,0.002910024998379436,0.034060969338723664
138,0.31771768732151073,0.003200569910807839,0.037598183334406635
139,0.31837924400099704,0.0029943946181564007,0.03530339189036824
140,0.312701555876559,0.002782268814776687,0.03292024857249778
141,0.3157775947803182,0.0027813570634564622,0.03302678523768126
142,0.31611261556007364,0.002765743512136971,0.032957637640458094
143,0.31459332894232317,0.0028546576977385913,0.034136741081859615
144,0.3137248640459155,0.0027313349838383855,0.032776019806060624
145,0.31651840842198453,0.00252789286135664,0.03043986097507986
