sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
131,0.43521837523535856,0.001660842270316433,0.019009208640549703
132,0.4342305303792027,0.0016686308796203175,0.01917110924385354
133,0.43445716119497524,0.001707071921236782,0.019686913785268125
134,0.4345070386098463,0.0015769710246193688,0.0182547593814198
135,0.43424006656173775,0.0016392698579761349,0.019046594579644104
136,0.4349020883963761,0.0015668997603529012,0.018273034253324792
137,0.4345130387314115,0.0017521748826946194,0.020508681193040883
138,0.4333290935300183,0.0014820381246592866,0.01741000592780539
139,0.43490153446328994,0.0016123807441210216,0.0190096886165372
140,0.4343641253007105,0.0016208876769264744,0.019178601632280034
141,0.43283456243150004,0.0017107744430827714,0.020314320970926607
142,0.4345196329230044,0.0016712987015515817,0.019915822545723195
143,0.4328800074094928,0.0016957115901528536,0.020277761340146916
144,0.4322454278094785,0.0015794238264930924,0.01895308591791711
145,0.43147225056045146,0.0016305849411661028,0.019634842787806098
