sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
107,0.4776892631657305,0.0035578345684927643,0.03680252694304488
108,0.47901971318408687,0.0036149096394966114,0.03756724296227175
109,0.47828860133451706,0.003380193964350598,0.03529026104738971
110,0.4775260490339102,0.0034305283796708347,0.035979685184975845
111,0.47875766761770533,0.0033661200208571647,0.035464275030296526
112,0.4771036567182314,0.003481947167175157,0.036849465130445236
113,0.4749084657123611,0.0033393291126524996,0.03549755538420588
114,0.4762974202926829,0.003529169593142509,0.037681219910672074
115,0.478332284700845,0.0037296903551796816,0.03999647317870463
116,0.4798403710263107,0.003636329785547224,0.03916447037652773
117,0.47872406663938516,0.004018668040644156,0.04346854103883272
118,0.4769321101668281,0.003813981164622061,0.0414304401888616
119,0.48033510058325213,0.004003326649540597,0.04367113792068752
120,0.47838464779037865,0.0037829206078657043,0.041439819003584025
121,0.48052697286345614,0.0038328148810507345,0.04216096369155808
122,0.4780527236361764,0.0042337504728229445,0.04676330242901668
123,0.47731977229228467,0.003638624853345378,0.040354301769155526
124,0.47559673957959425,0.0038621220797568547,0.04300677136113836
125,0.47611761889814624,0.0038556297390899275,0.04310725096337428
126,0.47613067088649635,0.003781080079429046,0.04244251862753847
127,0.4764963597770886,0.004119058602687739,0.04641943298976987
128,0.47653712950821847,0.0038400830459824104,0.04344558019413849
129,0.4766105607990621,0.003546977836908745,0.04028592408077935
130,0.47596740292286616,0.0037165253097555654,0.04237490824942257
131,0.47469813623359247,0.0036015902936832856,0.041222085055289584
132,0.47356893058699584,0.0035254045183056135,0.04050381421958964
133,0.47674347685805285,0.0037284350491764793,0.042998410584792236
134,0.47553145898379673,0.003546890482367548,0.04105822573594568
135,0.47368444622669614,0.0034685901484362196,0.04030137563913777
136,0.4775506629339662,0.0037369875929886753,0.04358038977270139
137,0.47113550251843506,0.0036784549148619664,0.04305521091357103
138,0.47181002935290356,0.0037010070212035624,0.0434769882811325
139,0.4742304238292854,0.003313983093065121,0.0390712844403135
140,0.47360634889912,0.0033473902314298497,0.03960685534861456
141,0.4729380611222099,0.003361392448705083,0.03991432382471021
142,0.47532630216180205,0.003512050331146986,0.04185090977563535
143,0.4749656945544033,0.0034903083514877726,0.04173801734091519
144,0.47516713924279086,0.0032267064516659227,0.03872047741999107
145,0.47324363344519504,0.0030604885268357145,0.03685316205320096
