sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
122,0.6143362501253222,0.0022916419731237227,0.025312012915290866
123,0.6204658780276883,0.0024413053902871324,0.027075386554273533
124,0.6202586323451669,0.0026487838150443,0.0294956082604892
125,0.6179120213420788,0.002386710980556959,0.0266842399758527
126,0.6161070257691218,0.0025362925752299014,0.02846981354738659
127,0.6149490433895453,0.0028111936726660466,0.03168054375930402
128,0.6168072089418445,0.002566362008735183,0.029035071669698844
129,0.6087893671299118,0.002405268745082171,0.027318601500679385
130,0.6101398400319745,0.0025736912967076015,0.02934459568297541
131,0.6103013295636746,0.002238872956948952,0.02562507224133841
132,0.6158562935961819,0.002407352487820799,0.027658374357171514
133,0.6076166527269355,0.002208201316306787,0.02546621990194247
134,0.6110221920814942,0.0020425343751818465,0.023644044795447596
135,0.604421887286362,0.0019151057869193225,0.022251518456891956
136,0.607482490091271,0.0019213183778089965,0.022406230071372935
137,0.6045133564711617,0.0019216580544425402,0.02249243085826725
138,0.6052548856098559,0.0019225372983391268,0.02258469954557078
139,0.6020208620501274,0.0018553218371754059,0.021873921861671017
140,0.6020996190944778,0.0018114719236302097,0.02143362485008251
141,0.601030644406512,0.001721070808458897,0.020436583535655854
142,0.6031401220062588,0.002014036379779264,0.02400001334475795
143,0.6041232887657791,0.0020170901033889177,0.024120889398654033
144,0.6027392255070843,0.00186780699527019,0.02241368394324228
145,0.6072390967906903,0.0017518083235569298,0.021094565612026345
