sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
114,0.5713887487349949,0.003267424008489668,0.03488654182121
115,0.5688213178380275,0.0031832321556327136,0.034136361845035865
116,0.566618966812964,0.0031693924612767794,0.03413540148493024
117,0.5681460095698877,0.0032967797888010042,0.03566012571730609
118,0.5662964912768778,0.0034666783208591135,0.0376577656330951
119,0.5643940228130427,0.00324540986319174,0.03540324189155797
120,0.5635399936536777,0.0032508036523180386,0.03561076980789542
121,0.5620336283011996,0.003208352651344025,0.035291879164784275
122,0.5638006020018366,0.003266943138077374,0.03608456638268725
123,0.5622607663857907,0.003433373754813207,0.03807795696790385
124,0.5620436852752093,0.003266434566588064,0.0363734759467303
125,0.5628572838076639,0.003329267558530305,0.03722234288079261
126,0.5609115992526038,0.003193505064953284,0.035847005447947354
127,0.5629535087002746,0.003494793822722794,0.039384326205285744
128,0.5674879332365347,0.002809222671955554,0.03178272641924423
129,0.5661228970044786,0.0026498100963177687,0.03009605734152961
130,0.565902241809588,0.002170903317261776,0.024752106126080742
131,0.5646468185352631,0.0022522930151749657,0.025778671828334716
132,0.5643699398094155,0.0024259378546174744,0.027871903964916293
133,0.5648904202050005,0.002254170796747397,0.025996365812568298
134,0.5651286528128283,0.0024098750194003786,0.02789632018068721
135,0.5657471899155548,0.002201333856432571,0.025577188096217687
136,0.5640802758092669,0.0024003472772603355,0.027992619009255825
137,0.5635725026678273,0.0023015029136285847,0.026938400947669455
138,0.5611705284526044,0.0025302252765214504,0.02972341691483048
139,0.5610058671343617,0.0026005909253434,0.03066051482568424
140,0.557078428505702,0.0025618052241200054,0.030311688189310692
141,0.560580098771469,0.0026027339640564808,0.030905753450758904
142,0.5611689472905714,0.002592317572976643,0.0308910290647822
143,0.5618894739739917,0.0024450261696285294,0.029238260460124423
144,0.5613260767724302,0.002506144042050036,0.03007372850460043
145,0.5581071369647591,0.0024946329796126615,0.030039358963380298
