sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
89,0.3152358035924536,0.002199161932326834,0.020746852175908492
90,0.3170082991811411,0.0022599650866147246,0.02143991131848672
91,0.3137953411146564,0.0022004195287220044,0.02099066448011321
92,0.3170489395571723,0.0023611639653360037,0.022647489153336933
93,0.3167281403753157,0.0022878845474214125,0.022063559556804526
94,0.3137178798645663,0.001862398084652275,0.01805661936291917
95,0.3122162128685743,0.0024408525296333483,0.023790487632342972
96,0.31164080660075466,0.002358093929962923,0.023104507575853812
97,0.31273859481429445,0.0022506436418622444,0.022166269191217763
98,0.3134612086675272,0.0023575156589938613,0.023338214329192444
99,0.30887733750305985,0.0021669148277109664,0.021560530308524676
100,0.3156406917039932,0.002177606042632621,0.02177606042632621
101,0.31017887346095974,0.0020881698372314152,0.02098584713995198
102,0.31135012770054954,0.0021538592621096766,0.021752912254213577
103,0.31083741534525255,0.0021788534447387915,0.022112947346881646
104,0.31314912171364584,0.0020854310934044122,0.02126730767904447
105,0.3134456993180171,0.002035892754323715,0.02086169281832899
106,0.3074142433550008,0.0021576224188777017,0.022214082408666545
107,0.31035992091384706,0.0022133392443250527,0.022894959168345885
108,0.30959972498752586,0.0023655606040691797,0.024583626927786862
109,0.3131306460011426,0.0025800166869027934,0.02693616500936907
110,0.30877660872014767,0.002282639452818321,0.023940524552981284
111,0.3076104660417413,0.0019564532006070613,0.020612513505256537
112,0.309494157170801,0.0021368155909682043,0.022613930605229537
113,0.30929323242477563,0.0018654813611537183,0.019830338880002733
114,0.3144142322038504,0.0020245147161437023,0.02161590204665527
115,0.31478133495766575,0.002099819874381815,0.02251805948694556
116,0.3155726903602393,0.0016772661959569342,0.018064709781327293
117,0.3149049180048225,0.0015811483765617914,0.01710273463743055
118,0.3137986085484399,0.0018305975071761186,0.019885378888192487
119,0.3112023524634395,0.0017277826295934889,0.018847883302903642
120,0.3112343790711408,0.0017142406196558697,0.018778565127543074
121,0.31232784838639416,0.0018863699407753681,0.02075006934852905
122,0.31224996385926673,0.0017511704153104952,0.01934230943972217
123,0.31379647825327867,0.0017690150807967411,0.019619326333965063
124,0.30936512792261317,0.001833402237180593,0.02041590327781388
125,0.3118880432554402,0.0017281105625457567,0.01932086345243857
126,0.3102483386670888,0.0018124904640301526,0.020345154999587247
127,0.30971633005625443,0.0017567041689173627,0.019797050568472023
128,0.3080735790247062,0.0018545100860449936,0.020981386521940204
129,0.3044883118657879,0.0018418925149933621,0.020919877550925718
130,0.30472445504182616,0.0019079530666060336,0.021754011987867382
131,0.30479065996056043,0.0022344940086430815,0.02557495288716481
132,0.3060581486744255,0.0020281466107710147,0.023301630523875745
133,0.3062405978538944,0.0021266006943280046,0.02452515562120809
134,0.3073212514541059,0.0018648888195041515,0.021587648816417056
135,0.30810154201582585,0.0017103437999732652,0.019872399160756695
136,0.3115284880442175,0.0018598469846910076,0.0216893565990127
137,0.31038326286122814,0.001994785588317691,0.02334836669748687
138,0.3108884091956634,0.00172886751795939,0.020309594763618464
139,0.31107506560404574,0.0018694795031181446,0.02204083828143708
140,0.3091526515815529,0.001465140991559197,0.01733578199910778
141,0.30702797391006065,0.0015417835146440647,0.01830766487703926
142,0.3085061894004549,0.001477167360675343,0.01760248063271559
143,0.30769375514477254,0.001514454863465314,0.01811024614097625
144,0.307116080468691,0.0013603244137688345,0.016323892965226013
145,0.3075925933772683,0.001429050463564126,0.017208046314874395
