sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
84,0.6108780606113853,0.004945377045488371,0.045325129302095056
85,0.6124130953217077,0.0055131075247698,0.05082833992245112
86,0.6088537490387628,0.004981582766113236,0.046197298076670355
87,0.6078666684963118,0.0047929843881787055,0.04470598218407977
88,0.6083974744894244,0.004980136446479688,0.04671782094927876
89,0.5992400277971801,0.00446128966555363,0.04208772252947206
90,0.6026652992303361,0.004348271623675351,0.041251326647677944
91,0.6004351718844606,0.004259425621967325,0.04063233076314387
92,0.6013297381885834,0.004206957291220448,0.040351716788930625
93,0.6105404312773388,0.004876410023742319,0.04702639523637629
94,0.6143207124704458,0.004659612207104365,0.045176616479502156
95,0.605264392808766,0.004253269097925106,0.041455739190607147
96,0.5972098166537909,0.0036846441421675633,0.03610199212818227
97,0.5970469931446959,0.0037418323076530403,0.036852774316241364
98,0.5995604942980256,0.003976132459520864,0.039361703150324084
99,0.6007282961875394,0.0037991111431622203,0.03780067859618179
100,0.5983482405868081,0.003827051374481171,0.03827051374481171
101,0.6016010667190478,0.004112618565552943,0.041331305060919685
102,0.6010769131648533,0.0038841467149844716,0.03922795892930851
103,0.6003203664669299,0.00416769952923115,0.04229753059805283
104,0.6007093204217925,0.003668982133334593,0.037416422985792744
105,0.6032460786324714,0.003906910979924022,0.04003392445826842
106,0.6013560314350705,0.003849598889672693,0.03963404635922427
107,0.6077482737050038,0.003851196577416559,0.03983708715927706
108,0.6025709036157518,0.0032871475900653952,0.03416103982782514
109,0.6067770743694338,0.0031808098011880744,0.03320862927095033
110,0.6125477152618148,0.003417976651867226,0.035848041553173365
111,0.6124215719130153,0.0035874519675995705,0.037796151785619354
112,0.607073206686994,0.0037604229102544038,0.03979657537985165
113,0.6025932869815296,0.0037988374219894965,0.04038219571462134
114,0.6069131496191275,0.003523889865130028,0.037624847841533374
115,0.6055733035626274,0.003603082532764345,0.038638755542328554
116,0.6041074434783106,0.003846616361414907,0.04142932611207867
117,0.6043126661855898,0.0034956268397967312,0.03781098543232578
118,0.6023696518718047,0.0032885696712735718,0.03572301046906326
119,0.6041124402571328,0.0031265515735009715,0.0341066510268834
120,0.6076319942302675,0.0036029777544995313,0.039468643806574076
121,0.6001109939510384,0.003238176156282528,0.035619937719107805
122,0.6016545684612653,0.0035586965798278447,0.03930708847482811
123,0.6047129715383128,0.003737162247988132,0.04144713434168746
124,0.6057156107238917,0.0036074628098463645,0.040171005745794484
